cell_id,class,model,seed,raw_perimeter,closing_perimeter,null_perimeter,delta_perimeter_closing,delta_perimeter_null,delta_area_closing,delta_area_null,abs_delta_area_closing_minus_null,closing_fallback_to_raw,null_target_reduction,null_achieved_reduction,null_matching_error_abs,null_matching_error_pct,null_raw_fallback,null_within_tolerance
149057756-149057788-002,moderate_dysplastic,baseline,20260805,302.89444231987,389.94826424121857,294.2914105653763,87.05382192134857,-8.603031754493713,23,-239,262,False,87.05382192134857,8.603031754493713,78.45079016685486,0.9011757144647091,False,False
149057812-149057825-003,moderate_dysplastic,baseline,20260805,304.0660152435303,290.59292590618134,300.77669191360474,-13.473089337348938,-3.289323329925537,23,-146,169,False,13.473089337348938,3.289323329925537,10.1837660074234,0.7558597551337274,False,False
149057812-149057825-005,moderate_dysplastic,baseline,20260805,177.19595766067505,177.19595766067505,177.19595766067505,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149057812-149057847-004,moderate_dysplastic,baseline,20260805,213.58073365688324,212.40916073322296,212.16652047634125,-1.1715729236602783,-1.4142131805419922,2,-42,44,False,1.1715729236602783,1.4142131805419922,0.24264025688171387,0.2071064053986898,False,False
149057812-149057847-005,moderate_dysplastic,baseline,20260805,266.2081501483917,261.5218585729599,262.83556628227234,-4.686291575431824,-3.3725838661193848,8,-110,118,False,4.686291575431824,3.3725838661193848,1.313707709312439,0.28032991293150294,False,False
149058262-149058272-003,moderate_dysplastic,baseline,20260805,280.10764503479004,277.76449978351593,277.56348848342896,-2.343145251274109,-2.544156551361084,4,-128,132,False,2.343145251274109,2.544156551361084,0.2010113000869751,0.08578695664627414,False,True
149061666-149061699-003,moderate_dysplastic,baseline,20260805,225.33809351921082,221.82337427139282,223.48022866249084,-3.514719247817993,-1.8578648567199707,6,-50,56,False,3.514719247817993,1.8578648567199707,1.6568543910980225,0.47140447764828736,False,False
149095913-149095926-001,light_dysplastic,baseline,20260805,305.3380935192108,307.80612909793854,303.5807338953018,2.468035578727722,-1.7573596239089966,114,-6,120,False,2.468035578727722,1.7573596239089966,0.7106759548187256,0.28795207044182103,False,False
149097324-149097373-001,moderate_dysplastic,baseline,20260805,272.40916085243225,266.5512956380844,267.62236392498016,-5.857865214347839,-4.786796927452087,10,-92,102,False,5.857865214347839,4.786796927452087,1.071068286895752,0.18284276740822805,False,False
149097594-149097637-001,moderate_dysplastic,baseline,20260805,368.1076455116272,351.11983704566956,362.3330399990082,-16.98780846595764,-5.7746055126190186,36,-193,229,False,16.98780846595764,5.7746055126190186,11.213202953338623,0.6600735448488887,False,False
149097594-149097637-002,moderate_dysplastic,baseline,20260805,239.5218584537506,239.5218584537506,239.5218584537506,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149098972-149098988-002,severe_dysplastic,baseline,20260805,230.40916109085083,228.06601524353027,229.23758792877197,-2.3431458473205566,-1.1715731620788574,4,-60,64,False,2.3431458473205566,1.1715731620788574,1.1715726852416992,0.49999989824851093,False,False
149099096-149099104-001,severe_dysplastic,baseline,20260805,179.1959582567215,179.1959582567215,179.1959582567215,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149099276-149099290-001,light_dysplastic,baseline,20260805,316.46803629398346,291.2792184352875,305.7056243419647,-25.188817858695984,-10.762411952018738,60,-210,270,False,25.188817858695984,10.762411952018738,14.426405906677246,0.5727305659045365,False,False
149099276-149099290-002,light_dysplastic,baseline,20260805,264.46803629398346,242.2081503868103,256.4924215078354,-22.259885907173157,-7.975614786148071,38,-156,194,False,22.259885907173157,7.975614786148071,14.284271121025085,0.6417045972559112,False,False
149099502-149099525-002,light_dysplastic,baseline,20260805,252.22539567947388,234.6518017053604,247.52185833454132,-17.573593974113464,-4.703537344932556,30,-130,160,False,17.573593974113464,4.703537344932556,12.870056629180908,0.7323519963041689,False,False
149100006-149100028-002,severe_dysplastic,baseline,20260805,184.02438533306122,177.68123936653137,183.43859887123108,-6.343145966529846,-0.5857864618301392,7,-1,8,False,6.343145966529846,0.5857864618301392,5.757359504699707,0.907650483699872,False,False
149100064-149100072-001,moderate_dysplastic,baseline,20260805,382.1248904466629,351.4213534593582,362.09039986133575,-30.703536987304688,-20.03449058532715,52,-251,303,False,30.703536987304688,20.03449058532715,10.669046401977539,0.3474859071249342,False,False
149101620-149101650-001,moderate_dysplastic,baseline,20260805,268.26702558994293,262.40916073322296,265.8650048971176,-5.857864856719971,-2.4020206928253174,10,-68,78,False,5.857864856719971,2.4020206928253174,3.4558441638946533,0.5899494523043171,False,False
149102442-149102451-001,light_dysplastic,baseline,20260805,233.48022854328156,232.89444208145142,232.89444208145142,-0.5857864618301392,-0.5857864618301392,1,-1,2,False,0.5857864618301392,0.5857864618301392,0.0,0.0,False,True
149102510-149102519-001,moderate_dysplastic,baseline,20260805,241.33809316158295,236.06601512432098,237.8650040626526,-5.272078037261963,-3.473089098930359,14,-112,126,False,5.272078037261963,3.473089098930359,1.798988938331604,0.34122957316199043,False,False
149105003-149105050-001,light_dysplastic,baseline,20260805,206.40916061401367,204.06601452827454,203.82337415218353,-2.3431460857391357,-2.585786461830139,14,-84,98,False,2.3431460857391357,2.585786461830139,0.24264037609100342,0.10355324303839276,False,False
149105289-149105300-001,moderate_dysplastic,baseline,20260805,165.88224983215332,165.88224983215332,165.88224983215332,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149105289-149105300-002,moderate_dysplastic,baseline,20260805,267.58073377609253,266.40916085243225,266.16652023792267,-1.1715729236602783,-1.4142135381698608,11,-4,15,False,1.1715729236602783,1.4142135381698608,0.24264061450958252,0.20710671065315706,False,False
149105289-149105311-001,moderate_dysplastic,baseline,20260805,222.7523068189621,219.2375876903534,220.30865573883057,-3.5147191286087036,-2.4436510801315308,11,-109,120,False,3.5147191286087036,2.4436510801315308,1.0710680484771729,0.30473787784606093,False,False
149105289-149105311-003,moderate_dysplastic,baseline,20260805,342.6345565319061,334.190905213356,339.16146743297577,-8.44365131855011,-3.473089098930359,13,-147,160,False,8.44365131855011,3.473089098930359,4.970562219619751,0.5886745001774024,False,False
149105289-149105311-004,moderate_dysplastic,baseline,20260805,364.676185965538,359.98989391326904,362.776691198349,-4.686292052268982,-1.8994947671890259,24,-30,54,False,4.686292052268982,1.8994947671890259,2.786797285079956,0.5946699979423307,False,False
149140081-149140096-002,moderate_dysplastic,baseline,20260805,367.37972366809845,348.3919152021408,360.57568085193634,-18.98780846595764,-6.804042816162109,35,-191,226,False,18.98780846595764,6.804042816162109,12.183765649795532,0.6416625526657929,False,False
149140849-149140856-001,moderate_dysplastic,baseline,20260805,438.0071402788162,419.26197254657745,432.85995149612427,-18.74516773223877,-5.147188782691956,32,-168,200,False,18.74516773223877,5.147188782691956,13.597978949546814,0.7254124979719657,False,False
149143028-149143108-002,severe_dysplastic,baseline,20260805,202.50966620445251,198.40916121006012,200.89444267749786,-4.100504994392395,-1.6152235269546509,7,-90,97,False,4.100504994392395,1.6152235269546509,2.485281467437744,0.6060915596582533,False,False
149143469-149143497-003,severe_dysplastic,baseline,20260805,195.63960921764374,191.53910398483276,192.8528118133545,-4.100505232810974,-2.7867974042892456,7,-58,65,False,4.100505232810974,2.7867974042892456,1.3137078285217285,0.3203770642724328,False,False
149146837-149146854-001,carcinoma_in_situ,baseline,20260805,257.6223644018173,257.0365779399872,256.79393672943115,-0.5857864618301392,-0.8284276723861694,1,-6,7,False,0.5857864618301392,0.8284276723861694,0.24264121055603027,0.41421443882120496,False,False
149181904-149181927-001,carcinoma_in_situ,baseline,20260805,180.85281217098236,178.50966668128967,179.33809328079224,-2.343145489692688,-1.5147188901901245,4,-47,51,False,2.343145489692688,1.5147188901901245,0.8284265995025635,0.3535532057854481,False,False
149181904-149181951-001,carcinoma_in_situ,baseline,20260805,183.43859839439392,182.8528118133545,182.8528115749359,-0.5857865810394287,-0.5857868194580078,1,-4,5,False,0.5857865810394287,0.5857868194580078,2.384185791015625e-07,4.070058735017605e-07,False,True
149182125-149182135-002,carcinoma_in_situ,baseline,20260805,227.58073389530182,226.99494791030884,226.9949473142624,-0.585785984992981,-0.5857865810394287,1,-8,9,False,0.585785984992981,0.5857865810394287,5.960464477539062e-07,1.0175157190915864e-06,False,True
149182657-149182667-001,carcinoma_in_situ,baseline,20260805,184.8528118133545,181.92387974262238,183.3380936384201,-2.9289320707321167,-1.5147181749343872,5,-61,66,False,2.9289320707321167,1.5147181749343872,1.4142138957977295,0.48284284566703256,False,False
149182657-149182681-002,carcinoma_in_situ,baseline,20260805,170.36753070354462,167.43859827518463,167.43859803676605,-2.9289324283599854,-2.9289326667785645,5,-45,50,False,2.9289324283599854,2.9289326667785645,2.384185791015625e-07,8.140118795265674e-08,False,True
149182657-149182698-003,carcinoma_in_situ,baseline,20260805,205.33809292316437,204.1665198802948,204.1665199995041,-1.1715730428695679,-1.1715729236602783,2,-27,29,False,1.1715730428695679,1.1715729236602783,1.1920928955078125e-07,1.017514787288025e-07,False,True
149185604-149185616-001,carcinoma_in_situ,baseline,20260805,306.49242103099823,300.1492749452591,303.2203423976898,-6.343146085739136,-3.2720786333084106,11,-161,172,False,6.343146085739136,3.2720786333084106,3.071067452430725,0.48415524582276254,False,False
149185604-149185645-003,carcinoma_in_situ,baseline,20260805,244.7523069381714,244.7523069381714,244.7523069381714,0.0,0.0,2,0,2,False,0.0,0.0,0.0,0.0,False,True
149185604-149185657-001,carcinoma_in_situ,baseline,20260805,193.09545302391052,189.58073377609253,190.99494671821594,-3.514719247817993,-2.10050630569458,6,-44,50,False,3.514719247817993,2.10050630569458,1.414212942123413,0.40236867937642085,False,False
149185698-149185709-002,carcinoma_in_situ,baseline,20260805,232.65180158615112,227.96551060676575,230.20815014839172,-4.686290979385376,-2.4436514377593994,8,-43,51,False,4.686290979385376,2.4436514377593994,2.2426395416259766,0.47855319942597907,False,False
149185788-149185824-001,carcinoma_in_situ,baseline,20260805,208.02438473701477,207.43859827518463,207.43859815597534,-0.5857864618301392,-0.5857865810394287,1,-17,18,False,0.5857864618301392,0.5857865810394287,1.1920928955078125e-07,2.0350297816433394e-07,False,True
149190861-149190868-001,moderate_dysplastic,baseline,20260805,373.53910398483276,343.07820773124695,364.8183217048645,-30.460896253585815,-8.720782279968262,66,-286,352,False,30.460896253585815,8.720782279968262,21.740113973617554,0.7137056570047028,False,False
149314453-149314465-001,carcinoma_in_situ,baseline,20260805,185.0954521894455,183.92387926578522,183.92387998104095,-1.1715729236602783,-1.171572208404541,2,-5,7,False,1.1715729236602783,1.171572208404541,7.152557373046875e-07,6.105089344930018e-07,False,True
149314453-149314507-001,carcinoma_in_situ,baseline,20260805,120.9116872549057,120.9116872549057,120.9116872549057,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,False,True
149314453-149314507-002,carcinoma_in_situ,baseline,20260805,151.88224983215332,150.71067690849304,150.46803677082062,-1.1715729236602783,-1.4142130613327026,2,-43,45,False,1.1715729236602783,1.4142130613327026,0.24264013767242432,0.20710630364720073,False,False
149314679-149314698-001,carcinoma_in_situ,baseline,20260805,229.13708221912384,226.2081503868103,227.86500418186188,-2.9289318323135376,-1.272078037261963,5,-58,63,False,2.9289318323135376,1.272078037261963,1.6568537950515747,0.5656853385156596,False,False
149315229-149315310-001,severe_dysplastic,baseline,20260805,308.8944425582886,303.62236416339874,307.279217839241,-5.2720783948898315,-1.6152247190475464,9,-87,96,False,5.2720783948898315,1.6152247190475464,3.656853675842285,0.6936265741774313,False,False
149315671-149315731-001,carcinoma_in_situ,baseline,20260805,243.96550965309143,239.27921736240387,240.59292578697205,-4.686292290687561,-3.3725838661193848,8,-105,113,False,4.686292290687561,3.3725838661193848,1.3137084245681763,0.2803300227727435,False,False
149315671-149315740-001,carcinoma_in_situ,baseline,20260805,209.4385985136032,207.68123877048492,208.1665199995041,-1.7573597431182861,-1.272078514099121,4,-74,78,False,1.7573597431182861,1.272078514099121,0.48528122901916504,0.27614222467511096,False,False
149316426-149316462-004,carcinoma_in_situ,baseline,20260805,159.8822500705719,158.1248905658722,158.1248903274536,-1.757359504699707,-1.7573597431182861,3,-28,31,False,1.757359504699707,1.7573597431182861,2.384185791015625e-07,1.35668642906565e-07,False,True
149316754-149316779-002,moderate_dysplastic,baseline,20260805,235.58073377609253,230.65180110931396,234.40916061401367,-4.9289326667785645,-1.1715731620788574,7,-19,26,False,4.9289326667785645,1.1715731620788574,3.757359504699707,0.7623069249910102,False,False
149317002-149317010-002,severe_dysplastic,baseline,20260805,169.9238795042038,166.9949471950531,167.09545242786407,-2.928932309150696,-2.8284270763397217,5,-69,74,False,2.928932309150696,2.8284270763397217,0.10050523281097412,0.03431463147747436,False,True
149317204-149317230-002,severe_dysplastic,baseline,20260805,188.6101714372635,187.43859839439392,187.19595789909363,-1.1715730428695679,-1.4142135381698608,2,-4,6,False,1.1715730428695679,1.4142135381698608,0.24264049530029297,0.20710658782826427,False,False
149788987-149788996-003,light_dysplastic,baseline,20260805,322.06601536273956,302.14927542209625,311.46298360824585,-19.91673994064331,-10.603031754493713,34,-190,224,False,19.91673994064331,10.603031754493713,9.313708186149597,0.4676321633915337,False,False
153268807-153268826-001,light_dysplastic,baseline,20260805,323.9827550649643,299.9655101299286,318.29141068458557,-24.017244935035706,-5.691344380378723,41,-128,169,False,24.017244935035706,5.691344380378723,18.325900554656982,0.7630309223321304,False,False
153276386-153276405-001,moderate_dysplastic,baseline,20260805,249.86500465869904,246.69343185424805,248.1076453924179,-3.1715728044509888,-1.757359266281128,4,-117,121,False,3.1715728044509888,1.757359266281128,1.4142135381698608,0.44590290854592773,False,False
153276386-153276405-002,moderate_dysplastic,baseline,20260805,276.3086556196213,269.86500430107117,273.76449966430664,-6.44365131855011,-2.5441559553146362,12,-147,159,False,6.44365131855011,2.5441559553146362,3.8994953632354736,0.605168586948448,False,False
153276386-153276414-001,moderate_dysplastic,baseline,20260805,250.20815074443817,249.0365777015686,248.79393637180328,-1.1715730428695679,-1.4142143726348877,2,-62,64,False,1.1715730428695679,1.4142143726348877,0.24264132976531982,0.20710730008861536,False,False
